.id,headline,description,source,date
85,"BlackBerry PlayBook with '4G' out and about, wants to know where ...","Will the mythical 4G-wielding PlayBook ever make it to market? Or like its WiMax brother, will it never be given the chance? While you ponder ...",Engadget,"Apr 5, 2012"
85,"Sprint HTC Evo Touts Kickstand, 4G LTE, Fancy Camera and 'HD ...","In an undulating sea of Android smartphones, Sprint's recently-announced HTC Evo 4G LTE stands to be one of the company's flagship ...",TIME,"Apr 5, 2012"
85,Verizon Wireless Expands its 4G LTE Network in Bakersfield on ...,"WALNUT CREEK, Calif., April 17, 2012 /PRNewswire/ -- On April 19, Verizon Wireless customers in more areas of Bakersfield can take ...",PR Newswire (press release),"Apr 17, 2012"
85,4G LTE Samsung Galaxy Nexus to hit AT&T within the next month?,"There is only one 4G LTE version of Google's flagship device (on Verizon) on the market today, and no GSM/UMTS models officially available ...",Android Authority,"Apr 9, 2012"
85,Samsung Galaxy S Aviator now available from US Cellular with 4G ...,"Just a couple of weeks after U.S. Cellular launched its first 4G LTE tablet in the Samsung Galaxy Tab 10.1, today the carrier announced that its ...",PhoneDog,"Apr 5, 2012"
85,"Sprint Nexus S 4G finally gets official Android 4.0, download ...","Once upon a time, the Nexus S was supposedly the phone to buy if you wanted the latest and greatest Android had to offer in a timely fashion.",The Verge,"Apr 5, 2012"
85,Download And Install The Official Android 4.0.4 (IMM76D) OTA For ...,"Five days ago, Sprint announced that the Ice Cream Sandwich OTA was finally ready for the Nexus S 4G, but many of you still haven't received ...",Android Police,"Apr 10, 2012"
85,T-Mobile's ads get aggressive with 'No More Mr. Nice Girl',"""I have to communicate as a challenger that we have 4G."" T-Mobile's new campaign comes as AT&T Mobility (NYSE:T) launches a new, ...",FierceWireless,"Apr 16, 2012"
86,4G? LTE? What's the difference?,"In 2009, Sprint boasted that it had America's first 4G phones. Yet this month, more than two years later, the phone company celebrated the new ...",Christian Science Monitor,"Apr 30, 2012"
86,LG Viper 4G LTE review,"They said it wouldn't last. And they -- pundits, analysts, bloggers, GSM fanatics -- were right. WiMAX, that flavor of 4G found in the 2500MHz ...",Engadget,"Apr 20, 2012"
86,Everything Everywhere calls for faster 4G rollout,"THE UK'S LARGEST mobile operator, Everything Everywhere is campaigning to bring forward the rollout of 4G in Britain, a move that has ...",Inquirer,"Apr 30, 2012"
86,"HTC Droid Incredible 4G LTE pops up on Verizon for $300, links to ...","The HTC Droid Incredible 4G LTE has popped up on Big Red's Droid Does site, complete with specs and a $300 on-contract price tag. The ICS ...",Engadget,"Apr 23, 2012"
86,"Bell Canada launches revamped push-to-talk service, now with ...","Well, the firm boasts that it's the firs PTT service in North America to make use of 4G, which on Bell, means a slice of that ""up to"" 21Mb goodness ...",Engadget,"Apr 24, 2012"
86,"Compared: HTC's One X, One S and Evo 4G LTE","HTC's One line is the first result of that effort, including the HTC One X on AT&T, the One S on T-Mobile and the Evo 4G LTE on Sprint. Though ...",TIME,"Apr 19, 2012"
86,Boost Mobile to offer HTC Design 4G?,"Top-tier smartphones have typically been reserved for those with contracts on big carriers, but things are looking up for customers on prepaid ...",The Verge,"Apr 20, 2012"
86,Verizon Jetpack 4620L mobile hotspot review,"Over the last several years, mobile hotspots have gone from science fiction, to luxury, to must-have accessory for many business travelers.",The Verge,"Apr 23, 2012"
86,iPad 4G Claims Come Under Scrutiny In The UK,"When apple launched the new iPad it was advertised as being 4G capable, even in countries where there were no 4G networks, the device ...",Geeky gadgets,"May 1, 2012"
86,Ice Cream Sandwich Update (2.14.531.1) For T-Mobile's HTC ...,"Remember way back in December when T-Mo hinted an Ice Cream Sandwich update for the HTC Amaze? Almost five months later, the page ...",Android Police,"Apr 23, 2012"
87,"4G LTE networks hit battery life on some smartphones, Metrico finds","While battery capacities in smartphones has increased, 4G LTE networks are taking their toll on battery life for Web browsing and video ...",Computerworld,"May 8, 2012"
87,HTC Evo 4G LTE review,"The HTC Evo 4G is perhaps Sprint's most important phone ever. When it was released in 2010, it was Sprint's best phone by a long shot, and ...",The Verge,"May 11, 2012"
87,Clearwire: You want fast 4G?? How's 168 Mbps?,"In 2014, Saw said Clearwire will have a 4G network capable of supporting peak speeds of 168 Mbps. Clearwire may not have the most ideal ...",GigaOM,"May 11, 2012"
87,Verizon HomeFusion residential 4G LTE hardware hands-on,"The folks at Verizon have announced at their newest innovation for the home this month, HomeFusion for 4G LTE in your living room – and ...",SlashGear,"May 8, 2012"
87,Study: 3G/4G tablets suck up 3X more data than smartphones,"This probably won't shock you, but tablets connected to 3G and 4G networks consume a lot more data than their smartphone equivalents.",GigaOM,"May 15, 2012"
87,Apple changes name of 'iPad WiFi + 4G' to 'iPad WiFi + Cellular' in ...,Following a string of complaints across the globe (notably in Australia and the United Kingdom) regarding Apple's branding of the 4G-LTE ...,9 to 5 Mac,"May 12, 2012"
87,Wilson Electronics Sleek 4G-A wireless signal booster hands-on,"Wilson Electronics is showing off its newly upgraded Sleek wireless signal booster at CTIA, the Sleek 4G-A, and we just got a chance to check it ...",The Verge,"May 8, 2012"
87,Verizon officially announces HTC Droid Incredible 4G LTE,"Well, this isn't a surprise. Verizon has now gone official with its mouthful of a smart phone, and it does exactly what it says in its name: that is, ...",Engadget,"May 7, 2012"
87,HSPA+ vs LTE: Which one is better?,"From first generation communication networks to the current 4G craze, these advances have made it incredibly easy for any user to always be ...",Android Authority,"May 6, 2012"
87,T-Mobile: Our 3G And 4G Networks Will Be Ready For The iPhone ...,"Not only is T-Mobile saying that its 3G network will be ready for the iPhone by Q4 of this year, but it also plans to offer HSPA+ 4G speeds on an iPhone-friendly ...",Cult of Mac,"May 8, 2012"
88,Namibia becomes Africa's second country to launch a 4G LTE data ...,"Namibia's Mobile Telecommunications Limited (MTC) has launched 4G Long Term Evolution (LTE) technology in the country's capital city, ...",The Next Web (blog),"May 21, 2012"
88,'Fastest ever' 110Mbps SoftBank 4G mobile router out in Japan this fall,"SoftBank's recently-launched AXGP 4G network is capable of speeds up to 110Mbps, but so far we've only seen the release of a 76Mbps ...",The Verge,"May 29, 2012"
88,HTC Evo 4G LTE Review: Initial Impressions (Hands-On Photos),"The Evo 4G LTE is the most powerful Evo to date, with a 4.7-inch 720p display, a 1.5GHz dual-core processor, and 1GB of RAM under the hood ...",TechCrunch,"May 29, 2012"
88,4G LTE: 1 billion served by 2017,"Unsurprisingly, 4G LTE is the fastest growing cellular network technology, in part for what it delivers and deployment's timing. Strategy Analytics ...",BetaNews,"May 17, 2012"
88,LTE arrives in Namibia: MTC launches 4G in capital,Namibia's wireless market leader Mobile Telecommunications (MTC) has launched commercial 4G data services over a Long Term Evolution ...,TeleGeography,"May 18, 2012"
88,The Navy Is Equipping Its Ships With 4G Networks,"Bandwidth on Navy ships is a scarce, expensive commodity. For sailors using non-essential systems, like recreational computers? Dial-up ...",Gizmodo,"May 24, 2012"
88,Verizon's ZTE-built Jetpack 890L 4G hotspot ships May 24th ...,Verizon has just finished trotting out the last of its known 2012 Jetpack hotspots through the arrival of the ZTE-made model we saw back at CES ...,Engadget,"May 22, 2012"
88,Namibia rolls out 4G network,"Operator Mobile Telecommunications Limited (MTC) launched a 4G Long Term Evolution (LTE) network in Windhoek, thenextweb.com ...",News24,"May 21, 2012"
88,Verizon's Viewdini for Android hunts streaming video on Comcast ...,"Viewdini will only be available for 4G LTE-equipped Android phones and tablets later this month, with ""other operating systems"" and services ...",Engadget,"May 22, 2012"
88,Navy plans ship-based LTE for close-quarters communication,"The 4G network will serve as a localized platform for wirelessly feeding data to sailors, as well as a way for the enlisted to connect to the outside ...",Engadget,"May 25, 2012"
89,Verizon Brings 4G To Traverse City Area,TRAVERSE CITY — Verizon Wireless Tuesday announced it is bringing the nation's largest 4G Long Term Evolution (LTE) network to the ...,CBS Local,"Jun 6, 2012"
89,"Verizon, BMW, Toyota and others form 4G car alliance","Verizon is hoping to get your next car online, launching the 4G Venture Forum for Connected Cars to push LTE integration – along with the ...",SlashGear,"Jun 8, 2012"
89,"The Evolution to 4G LTE – For Customers, It's great; For Carriers ...","The Evolution to 4G LTE – For Customers, It's great; For Carriers, Profitability still ... Carriers have a huge incentive to roll out higher bandwidth 4G LTE networks.",Wiglaf Journal,"Jun 1, 2012"
89,Huawei Activa 4G gets your 4G LTE fix on MetroPCS for $149 ...,"MetroPCS is known for offering 4G LTE smartphones on the cheap, but it's going for a record today. The Activa 4G isn't just Huawei's first LTE ...",Engadget,"Jun 8, 2012"
89,Vodafone and O2 to team up for UK 4G network,"While Everything Everywhere patiently waits for approval on it's next-generation network, Vodafone and O2 have announced that they'll be ...",Engadget,"Jun 7, 2012"
89,HTC Evo 4G LTE Review: I Can't See Why Not,"The Evo 4G LTE is a fine phone. There certainly aren't any glaring issues: Sense has been considerably streamlined, and it's really good at ...",TechCrunch,"Jun 2, 2012"
89,"FaceTime via cellular: Will it work, and can you afford it?","But analysts question whether today's 3G networks could offer sufficient bandwidth to handle the live video coupling, or if 4G LTE being rolled ...",Computerworld,"Jun 11, 2012"
89,"AT&T's LTE network now up and running in Cleveland, OH","AT&T today announced that its 4G LTE network is now live in Cleveland, Ohio, making good on a rollout schedule it laid out back in March.",The Verge,"May 31, 2012"
89,No More Mobile Overage Charges: Netflix iOS App Now Lets You ...,"With that in mind, the latest update to the Netflix iOS app now lets 4G and LTE iPad owners limit streaming so that they can only access the ...",TechCrunch,"May 31, 2012"
89,HTC Droid Incredible 4G LTE might actually cost $149.99 on ...,"There have been several reports about the arrival of the HTC Droid Incredible 4G to Verizon for quite some time now. But as of today, there's ...",Android Authority,"Jun 7, 2012"
90,4G adoption is rapidly increasing with young consumers,"According to a study published by Nielsen earlier this week, the rate of growth of 4G wireless service is speeding up as more consumers switch ...",Digitaltrends.com,"Jun 23, 2012"
90,"US 3G and 4G networks face off once more, Verizon just squeaks ...","Competition for the US cellular speed crown is certainly fiercer than it was last year, when Verizon's 4G LTE let it walk over the competition ...",Engadget,"Jun 18, 2012"
90,"Verizon 4G LTE service arrives in 46 new cities, expands coverage ...",Big Red is deploying its latest 4G LTE network tech in 46 new cities and expanding coverage in 22 others -- and it's all going down tomorrow.,Engadget,"Jun 20, 2012"
90,T-Mobile 4G LTE trials start this summer for launch in 2013,"T-Mobile has provided an update on the progress of its $4 billion 4G LTE buildout today, announcing that the network is on track to roll out in ...",SlashGear,"Jun 14, 2012"
90,Verizon Wireless Jetpack 890L 4G LTE Mobile Hotspot Review,"Compared to the Jetpack MiFi 4620L mobile hotspot we just reviewed at the beginning of May, this 890L 4G LTE model isn't all that unique.",SlashGear,"Jun 14, 2012"
90,Microsoft's Surface tablets won't have 3G or 4G connectivity,"THE VAPOURWARE Microsoft Surface tablets won't have 3G or 4G connectivity, Bloomberg has reported, and will only be available in ...",Inquirer,"Jun 22, 2012"
90,Qualcomm gearing up to produce 4G LTE chips for Apple's next ...,"Chipmakers are preparing for production of Apple's sixth-generation iPhone, including Qualcomm, which is said to be providing high-speed 4G ...",Apple Insider,"Jun 15, 2012"
90,Review of the HTC EVO 4G LTE (Sprint),"The HTC EVO 4G LTE is a fantastic phone. It offers everything we loved about its sister phones the HTC One S and One X, while adding ...",Techlicious (blog),"Jun 17, 2012"
90,White HTC Evo 4G LTE appears in Sprint advertisement,"HTC's smartphones are no stranger to white paint jobs, and it look like the new Evo 4G LTE will be no different. A silver and white version of the ...",The Verge,"Jun 21, 2012"
90,Motorola DROID Bionic update rolling out today with 4G LTE fixes,"While it has received its fair share of updates since being released, and many to try and fix 4G LTE issues, today they've went ahead and ...",Android Community,"Jun 14, 2012"
